No.,名　言,リ　ン　ク,,,,,,,,,,,,,,,,,,,,,
364,「Shiiiiiiiiッ 硬い…硬いｯ…うぅ…あ…う…あ……ハア…硬い… **** this Game.」,https://www.twitch.tv/alfrea/clip/WrongLitigiousAardvarkSaltBae-88b90jVCfIns1NY_,,,,,,,,,,,,,,,,,,,,,
365,「解説っていろんな種類いるからね。wataneko君は丁寧。Nemoh君はサポートについてめっちゃ喋れる。Day1は声がデカい」,https://www.twitch.tv/alfrea/clip/EndearingMoistRedpandaSeemsGood-Qn_wHODrBJGMI38f?filter=clips&range=24hr&sort=time,,,,,,,,,,,,,,,,,,,,,
366,「俺が下手、あいつはあほ」,https://clips.twitch.tv/AliveLazyRaisinBabyRage-QAuukQ5RCa4bp5n1,,,,,,,,,,,,,,,,,,,,,
367,「BCのジャングルは論...」,https://www.twitch.tv/alfrea/clip/StrangeYummyAnteaterAMPEnergy-1hCugaHsvdBrwcRL?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
368,「しゃるさん？あの？忍者下がって！ああもうダメだこいつら」,https://clips.twitch.tv/ThoughtfulAmorphousAsteriskAsianGlow-zcTNAWhTyAR6rRuS,,,,,,,,,,,,,,,,,,,,,
369,「（代表は）AFKしてましたね。自分でやっててすごい効率悪いって思わないのかな？」,https://clips.twitch.tv/DifferentExuberantTurnipChefFrank-8bEtw6jFTpjjzap9,,,,,,,,,,,,,,,,,,,,,
370,「かせんさんにもプログラミングしたんで、取ったらすぐ出せって」,https://clips.twitch.tv/CrowdedNeighborlySamosaOSsloth-wcMapw_3dFEh47dr,,,,,,,,,,,,,,,,,,,,,
371,「絶対ジャーヴァンやらない方がいい、弱そうこのジャーヴァン」,https://www.twitch.tv/alfrea/clip/BlazingSuaveRaisinDeIlluminati-x0PON0URz290jNjR?filter=clips&range=24hr&sort=time,,,,,,,,,,,,,,,,,,,,,
372,「LEON代表は暇なんでLEON代表がやるべきですね、LEON代表なんもしなかったんで」,https://clips.twitch.tv/ThankfulCharmingNigiriOSkomodo-KxCvX-Gp_aK7IvQ1,,,,,,,,,,,,,,,,,,,,,
373,「アカリは取れるよ、アカリなんか下手くそが取っても誰も何も使えないもん」,https://clips.twitch.tv/BlitheBashfulSpindleDendiFace-A0alheNsH_7vir9P,,,,,,,,,,,,,,,,,,,,,
374,「これマジでトロール、さっき同じ事して殺されてたのにここまで出てきてこのファーム食いに来るのやばすぎる」,https://clips.twitch.tv/DignifiedFineRedpandaNotLikeThis-s2nME9R5VD9c80Gc,,,,,,,,,,,,,,,,,,,,,
375,「ビクターのトロールプッシュ、何度でもする、ゾーニャも無い」,https://clips.twitch.tv/BeautifulObservantTapirSquadGoals-cIc158R7sxev_RTM,,,,,,,,,,,,,,,,,,,,,
376,「俺思った、チームが弱いほうがやりがいがある。相手のが弱いと申し訳なくなってくる」,https://clips.twitch.tv/StormyProductiveNuggetsTTours-IvpzvcdeDMckBvP6,,,,,,,,,,,,,,,,,,,,,
377,「考えることを放棄しちゃったからどうしようもないね、楽になろうとしたせいで何にもできなくなっちゃった」,https://clips.twitch.tv/PowerfulBigWeaselCoolStoryBob-Tu_5jvctRxLNdmXK,,,,,,,,,,,,,,,,,,,,,
378,「誰がウーコンなのかよくわかってないのかな？」,https://clips.twitch.tv/CoweringBigCamelDancingBaby-N9K0MJbx-ZlU4Zz1,,,,,,,,,,,,,,,,,,,,,
379,「本当にこれ見てるとちょっと頭悪くなってくる」,https://clips.twitch.tv/SlipperyTangentialSharkCeilingCat-9bpjJ9Y0TjJjDeBk,,,,,,,,,,,,,,,,,,,,,
380,「ガンクもしないし何がしたいのかわからないけど、いきなりミニオン触り始めたこのジャングルと思って...」,https://clips.twitch.tv/FlirtySeductiveLouseSquadGoals-OSQBYPlf9FMAb12K,,,,,,,,,,,,,,,,,,,,,
381,「マジでクソみたいなMidガンクするんだったらTopかBotにガンクしてほしい」,https://clips.twitch.tv/SucculentAlertMushroomSmoocherZ-f7MvkGu5vfFIG3bf,,,,,,,,,,,,,,,,,,,,,
382,「R撃つだけで偉いっていうなら別にカーサスJGでいいんだよね」,https://clips.twitch.tv/CourteousInventiveGrouseWutFace-uhIwjXHJ8MYC0Mpn,,,,,,,,,,,,,,,,,,,,,
383,「ウルトを撃つために6になるピックをしてるのに6になってから1発目のウルト外すのマジで何がしたいのかよくわからない。7分半一応AFKしているわけなんだからその後に撃つウルト外してたらゲームに参加できてない」,https://clips.twitch.tv/TentativeAbnegateSalsifyThisIsSparta-Bpa9noQTjYoOoHnn,,,,,,,,,,,,,,,,,,,,,
384,「ジャングルもまあ、なんかすごい運がいいウルトが何回かあった」,https://clips.twitch.tv/FrozenBoldGrassNerfBlueBlaster-dRAAxI0hIQyJlGTj,,,,,,,,,,,,,,,,,,,,,
385,「はいじゃなくて。認識して」,https://www.twitch.tv/alfrea/clip/IntelligentBeautifulPoxPhilosoraptor-x-cGO9ntRWdjQ7ry?filter=clips&range=24hr&sort=time,,,,,,,,,,,,,,,,,,,,,
386,「誰か代表にプログラミングしたほうがいい、マジできしょいウルトしてる。おお、プログラミングしたｗ」,https://www.twitch.tv/alfrea/clip/SmallBlitheClintAMPEnergy-wE2eh7uCh0G5eHfB?filter=clips&range=24hr&sort=time,,,,,,,,,,,,,,,,,,,,,
387,「お前らなんも出来ない中で適当にチャンピョン触ってるんだよね」,https://clips.twitch.tv/BlightedFaintTortoiseWow-fGsyRKQOXlkVTPh4,,,,,,,,,,,,,,,,,,,,,
388,「あのねぇ・・・行けって言われたら行くんだよね」,https://clips.twitch.tv/DelightfulCarefulPidgeonYouWHY-GbUBeKRpdI1_faaQ,,,,,,,,,,,,,,,,,,,,,
389,「コイツマジでふざけすぎだろ」,https://www.twitch.tv/alfrea/clip/FlaccidTenuousLaptopFloof-OdcUrcmlfi3KXfv-,,,,,,,,,,,,,,,,,,,,,
390,「いい加減にして欲しかったのは味方なんだよね」,https://clips.twitch.tv/SourGloriousTroutCoolStoryBro-v9AnIMuziq9lOpnq,,,,,,,,,,,,,,,,,,,,,
391,「俺は、ちなみに手作りで貰ったよくわかんないチョコを捨てたことがある」,https://www.youtube.com/watch?v=zBWxaN8RbDU&t=79s,,,,,,,,,,,,,,,,,,,,,
392,「女の子って言っちゃった、俺今フィルターかけたブスがいたんだよ」,https://www.youtube.com/watch?v=zBWxaN8RbDU&t=173s,,,,,,,,,,,,,,,,,,,,,
393,「ほんとに少ないな」,https://www.twitch.tv/alfrea/clip/TrappedCuteTurnipKappaPride-zC1NQtBdjIvvZnZD?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
394,「（たぬき忍者に）バカか、あいつ」,https://www.twitch.tv/alfrea/clip/PeacefulAnimatedKittenKevinTurtle-Jh31q6V6QrPc7rkH?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
395,神速3連BAD炸裂Moment,https://clips.twitch.tv/ElegantPleasantOwlKlappa-LkZlQdoCUxhWiUjj,,,,,,,,,,,,,,,,,,,,,
396,T1にもヘラルドプログラミングを求めるらい様,https://clips.twitch.tv/LightDifferentLaptopJebaited-1DcBGJl9os_NKTGL,,,,,,,,,,,,,,,,,,,,,
397,「ぜろすとはね、バカだから」,https://www.twitch.tv/alfrea/clip/BigAthleticLEDAMPEnergy-w4bjude3WMW4Pwcc?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
398,「はあ？...こいつらマジで...」,https://www.twitch.tv/alfrea/clip/AstuteGeniusFrogMrDestructoid-dJBC9pxttNLE38Pi?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
399,「どこ投げてんのォ！？」,https://www.twitch.tv/alfrea/clip/SingleBenevolentDonutPeteZaroll-SKE6L3VDfbFMK0gw?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
400,「どこけっってんだお前！！」,https://www.twitch.tv/alfrea/clip/WimpyReliableBorkVoteNay-520yb0s0l3elHuPe?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
401,「バカお前どっち蹴ってんだおまｯ･･･」,https://www.twitch.tv/alfrea/clip/FrozenAffluentSlothStinkyCheese-Op9dyyt1Lbhu7o3a?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
402,「ｯﾁ、ｸｯｿ...クソだりぃマジで...」,https://www.twitch.tv/alfrea/clip/ViscousHelpfulSalsifyRickroll-AZkXfo3TZEp4xAgo?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
403,「ゴミクソカスファイトだった」,https://clips.twitch.tv/FurtiveMistyEchidnaDoritosChip-d9YRk3UJBMhwum_c,,,,,,,,,,,,,,,,,,,,,
404,「待った、フックされた。帰るんだ、まあいいや。」,https://www.twitch.tv/alfrea/clip/ProudStormyCoffeeGingerPower-OGR8D2ZAWH1LjqyK?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
405,「（葛葉の犬が）よく吠えてない？マジで。躾が足りないんじゃない？」,https://www.twitch.tv/alfrea/clip/BlightedSmoothSquidLitFam-CG5HsoVowmf8h-Wj?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
406,「神どこに行ったの！？な、なんで？すごくない？ぇぇ今の！今のヤバくない！？ﾊﾊ...ｯﾌw。えぇ、うん....まぁいいや」,https://www.twitch.tv/alfrea/clip/PiercingArtsyLouseDancingBaby-NDSVulft8YjPJKrJ?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
407,「教育教育教育教育、死刑死刑死刑死刑、おいビッグモー〇ーの副社長呼んでこい」,https://clips.twitch.tv/CoyCrispyRadishTTours-tFduC8kNYT3UOU9i,,,,,,,,,,,,,,,,,,,,,
408,「はぁ～！？ｯﾁも～～～はぁ～～～」,https://clips.twitch.tv/ToughBlightedBibimbapTheRinger-tpgpCUoos6wzd7ti,,,,,,,,,,,,,,,,,,,,,
409,「zerostもあんましうまくないんすけど～」,https://clips.twitch.tv/FineGrotesqueAubergineChefFrank-_Iikvz0vvuj6FE_q,,,,,,,,,,,,,,,,,,,,,
410,「ドラゴンだドラゴン。まだ間に合う。まだ間に合う。いいやいいんだよ。別に。いるよそりゃ。いるに決まってんだろ。いけ！ｲｹｲｹｲｹ！何やってんだガレン！マルファイトじゃないよ。なんだ行けって、なんで下がんだよ」,https://www.twitch.tv/alfrea/clip/CheerfulBloodyDragonflyTBTacoLeft-5cFFxhm1O9wPCpPT,,,,,,,,,,,,,,,,,,,,,
411,「Not ok give owari」,https://clips.twitch.tv/SullenCloudyWolverineDatSheffy-KhGUS-6JnRePT9SP,,,,,,,,,,,,,,,,,,,,,
412,「心よわぁ...」,https://clips.twitch.tv/CogentSassyLobsterDancingBaby-tvVrg2BZevAZ8Bv_,,,,,,,,,,,,,,,,,,,,,
413,「余裕、死ね」,https://clips.twitch.tv/EsteemedGorgeousFishWTRuck-bOGaehCo7GqG_uJl,,,,,,,,,,,,,,,,,,,,,
414,"「うるせぇな、おわりおわり。勝手に終わってろよ、お前ら。(クソコメの1個下を誤BAN)あ、間違えた。うるせぇ、なんでキモい味方とキモいリスナー同時に相手しないといけないんだ。」
",https://clips.twitch.tv/SuspiciousSincereSalamanderBloodTrail-LIgYt8ilKK6xyF55,,,,,,,,,,,,,,,,,,,,,
415,アイアン抜けるためのおすすめチャンピオンありますか？,https://clips.twitch.tv/AdventurousDifficultSnoodANELE-PBYBaBg0dp_kLomO,,,,,,,,,,,,,,,,,,,,,
416,「あの～自覚ありますかぁ？ちょっと弱すぎないですか？あなた。信じられないぐらい弱い」,https://clips.twitch.tv/StrongIronicTubersGingerPower-wvzhcSnRMoVmBm2Y,,,,,,,,,,,,,,,,,,,,,
417,「Topレーナーだからとか関係ないだよな、おまえら..もぉ..あぁ～まじで喋る気起きないホントにバカと喋ってる気持ちになる。やばすぎる今の..こいつ..あぁ～ヤバすぎ、好きに見てくれ。あったまわりぃ～」,https://clips.twitch.tv/PrettiestHilariousCoffeeDansGame-eCMvq48p4-MyzsJV,,,,,,,,,,,,,,,,,,,,,
418,お褒めの言葉と思いきや...,https://clips.twitch.tv/ArborealInexpensiveRadicchioTooSpicy-WSA3N904MeXkwYrD,,,,,,,,,,,,,,,,,,,,,
419,「トップレーンもうちょい喋って、ウルトされたらウルトって言って。ソロQじゃないんだからさｗ」,https://clips.twitch.tv/DarkSullenAntPanicBasket-g5Ny170zGqIbIsWv,,,,,,,,,,,,,,,,,,,,,
420,「みっちー、キャリーの自覚ないね。君がダメージをそれしか出さないんだったら、この構成はできないよ。今の集団戦おれだったら全員殺してた。」,https://clips.twitch.tv/AmusedEntertainingShrewThisIsSparta-KE-Px2KaFqGmDx96,,,,,,,,,,,,,,,,,,,,,
421,「おい」,https://clips.twitch.tv/MildPeacefulOrcaPMSTwin-rB_o8nzhGzvnEe4W,,,,,,,,,,,,,,,,,,,,,
422,「勝てるやつ持ってってくれよ」,https://clips.twitch.tv/FurryCreativeMageBCouch-Zuq7XcmevG-hCoRd,,,,,,,,,,,,,,,,,,,,,
423,「お～初めてみた、ぶっさ」,https://clips.twitch.tv/CrackySassyVanillaCeilingCat-ExAXukJ4Li0EB5qZ,,,,,,,,,,,,,,,,,,,,,
424,１、２、３、４、Chu♡、５,https://clips.twitch.tv/SecretiveHotSoymilkBCWarrior-MU60SnkrIUHThwzS,,,,,,,,,,,,,,,,,,,,,
425,「ドラゴンよりJGキャンプにEQする練習した方が良い」,https://clips.twitch.tv/OptimisticClearElephantHeyGuys--PZrbT6rFqMQBzdZ,,,,,,,,,,,,,,,,,,,,,
426,「Zerostがほんとに下手！ｗ」,https://clips.twitch.tv/TastySparklingMochaJonCarnage-juptH3xZOFZEZvXy,,,,,,,,,,,,,,,,,,,,,
427,らいじんサイレントぱいぱい,https://clips.twitch.tv/FlirtyCredulousTroutPeteZaroll-SkTvbmpP_3alFAtL,,,,,,,,,,,,,,,,,,,,,
428,「お前の言ってる話は何も入ってこなかった」,https://clips.twitch.tv/SullenVivaciousOilArgieB8-m1BWt0CxLlbBZp2B,,,,,,,,,,,,,,,,,,,,,
429,「こいつまじで邪魔なんだけどこいついつまでいるの？ほんとに。死んで欲しいほんとに。うざすぎる。腹立つ～」,https://clips.twitch.tv/ImportantSpikyNostrilRalpherZ-l1RpZnZb2VTZWc-s,,,,,,,,,,,,,,,,,,,,,
430,「（女性のハイヒールに対して）歩けなくなるぐらいだったら履かなきゃいいのに。オシャレとかそういうのを全て吹き飛ばすよ。その人がオシャレであるとかそういうのじゃなくて歩けない人だもん、もう」,https://clips.twitch.tv/DreamyTardyWhaleMVGame-k87D3DkBt46dtF7C,,,,,,,,,,,,,,,,,,,,,
431,「OKマオカイ頭おかしい」,https://www.twitch.tv/alfrea/clip/SuavePiercingWaterSSSsss-02mV0iI0eOsaBnEP?featured=false&filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
432,「頭おかしくなって戦うこと選ぶくらいなら頭おかしくなってファームしててほしい」,https://www.twitch.tv/alfrea/clip/SpoopySillyPlumageDancingBaby-JCJv4vMSWrOGdbQa?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
433,「アホみたいな戦い方されると困る」,https://www.twitch.tv/alfrea/clip/HedonisticInexpensiveLEDCeilingCat-S4NroPWqmU1J_zUh?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
434,「バカなんじゃないの」,https://www.twitch.tv/alfrea/clip/RelentlessObservantManateeSSSsss-xpt1G9wYW2MisnyW?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
435,天の声「ありえん」,https://www.twitch.tv/alfrea/clip/SpicyBigChamoisKappaRoss-nm4ewdPu2pH9o7Yd?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
436,「この世のTOPレーナーの中でとおこだけがウェーブコントロールができない」,https://www.twitch.tv/alfrea/clip/ExuberantKindCheesecakeHotPokket-7jHseclaU-M__x1E?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
437,「クラウンとかいうゴミアイテム捨てろ」,https://www.twitch.tv/alfrea/clip/SpinelessDrabPrariedogKappaClaus-ER4WBaaY0dC9xqY3?featured=false&filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
438,「アルファく～ん勝てないならボット行くのやめようね～w」,https://clips.twitch.tv/WanderingRelatedFiddleheadsOpieOP--Na9gSLA0-UO1WmK,,,,,,,,,,,,,,,,,,,,,
439,「botに突っ立つのやめろよ、守りに行け。なんでお前らが負けたのに俺がTOPで守らなくちゃいけないんだ？」,https://clips.twitch.tv/DelightfulSpoopyCheddarFrankerZ,,,,,,,,,,,,,,,,,,,,,
440,「ｯﾊﾟﾝ‼‼思い出した。俺が一生ドラゴンとかヘラルドのコールしてもこいつらよらないからいうのやめたんだ」,https://www.twitch.tv/alfrea/clip/DeafGleamingScorpionShazBotstix-n50tbaVnlLjFQjsF?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
441,「お前は何のチャンピオンをやれば生きていれるんだ？」,https://www.twitch.tv/alfrea/clip/FamousFunRutabagaCharlietheUnicorn-loMo3E1BEbqnlCIZ?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
442,「ファッキュー、こいつら…こいつらうぜえこいつらうぜえ」,https://www.twitch.tv/alfrea/clip/ScarySullenDumplingsCoolStoryBob-lr8mUqZeJmkZvux5?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
443,「え？何？何そのアリスター意味わかんないんだけどそこに～今のマジ今の意味わかんない」,https://www.twitch.tv/alfrea/clip/PuzzledPiliableDadFailFish-girfkOvwE0uCqOHb?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
444,「いっぱいうんちしてた。小森めとさんが」,https://www.twitch.tv/alfrea/clip/ZealousPowerfulMangetoutKreygasm-l_PRyPmx-EhiZ3nU?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
445,「ウルト！おい！」,https://clips.twitch.tv/EnthusiasticInexpensiveBillFloof-awCOZeftV3zRdBTR,,,,,,,,,,,,,,,,,,,,,
446,TOPGAPだ......(ﾟ∀ﾟ)ｱﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬ,https://www.twitch.tv/alfrea/clip/HungryLivelyStarChefFrank-7frlk0Fvxubyn8cA?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
447,「っな！っな！？だ、っだぁあ！？？わ、わーど殴ってる場合じゃ無い！」,https://www.twitch.tv/alfrea/clip/CuriousRudeWatercressUWot-yE_X6C0ay37kqNTY?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
448,「ローレン葛葉だるま全員似てるよ」,https://www.twitch.tv/alfrea/clip/ClumsyYawningKimchiNerfRedBlaster-Ao1xBIasWbyuG4BM?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
449,ｴｯ ﾁｮ ﾄﾞﾝﾄﾞﾝﾄﾞﾝ,https://www.twitch.tv/alfrea/clip/OpenStormyDonutLeeroyJenkins-Chs4Ucai5RdcjqHr?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
450,チクチクRTA,https://www.twitch.tv/alfrea/clip/ObliqueSmoothRhinocerosAMPEnergy-1oQMOD6C2Jj0LREo?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
451,「ケイトリンはそこで何してるんだ？アサシン？」,https://www.twitch.tv/alfrea/clip/AlluringHelplessSlothKippa-VgUemb0HbiFbw430?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
452,「あいつ無視あいつ無視あいつ頭悪い」,https://www.twitch.tv/alfrea/clip/SpinelessEmpathicBubbleteaSpicyBoy-HH6suO-Fwchhyhrt?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
453,「カーサスウルト撃たないでくれ！お前本当に頼むぞ俺のWが上がるまでは絶対に撃つな！おいおいおいおいおいおい あっやめてくださいやめてくださいやめてください死んでしまいますあっダブリュ…あぁ…おっ！…ﾁｯ…ふざけやがって糞ノクターンとかいう奴…ほんとに」,https://www.youtube.com/watch?v=1cUizFTUnNk,,,,,,,,,,,,,,,,,,,,,
454,「おいカスいるじゃねえかよ。おい。カス野郎いるじゃん」,https://www.twitch.tv/alfrea/clip/IntelligentBashfulDogKappa-mzLVwmErifcu1r2M,,,,,,,,,,,,,,,,,,,,,
455,「死ね馬鹿！うるせえうるせえお前は3回殺すって決めてんだ。おい黙れ」,https://www.twitch.tv/rainbrain/clip/DepressedAnnoyingTermiteHassaanChop-IYQikATgfW61bklY,,,,,,,,,,,,,,,,,,,,,
456,「最強軍団だって。みっちーじゃない？なんか。すごい馬鹿っぽいし」,https://www.twitch.tv/alfrea/clip/AdorableCrispyMilkResidentSleeper-teAj2akyIl0josUG,,,,,,,,,,,,,,,,,,,,,
457,「殺せ殺せ殺せ殺せふざけるなコイツ…おうシャットダウン取るなカス」,https://www.twitch.tv/alfrea/clip/BombasticSaltyAlbatrossKappaRoss-vyGkLpGrZKFMcbRF,,,,,,,,,,,,,,,,,,,,,
458,「これQSSガチで効く。相手のチームの中でQSS積みたいのモルデカイザーしかいないけどQSSガチで効くガチで具合悪い本当に気持ち悪いこのビルド」,https://www.twitch.tv/alfrea/clip/CallousRelentlessLemurUnSane-DMln-xRM4Yh1Wgvg,,,,,,,,,,,,,,,,,,,,,
459,「このままだと勝てないと思うんで今からこのラウンド捨てて作戦会議しましょう。どうやって勝ちます？」,https://www.twitch.tv/alfrea/clip/PlainStrangeCrowPunchTrees-JTZxHoazd0Lheoix,,,,,,,,,,,,,,,,,,,,,
460,「帰ろ。顔キモ」,https://www.twitch.tv/alfrea/clip/OriginalRacyElkKeyboardCat-pa01BvacYYy4-hW0,,,,,,,,,,,,,,,,,,,,,
461,「ゴミみてぇなピン出すなカス」,https://www.twitch.tv/alfrea/clip/EmpathicHardMilkShazBotstix-1kB2GJLRRN0UKMVF,,,,,,,,,,,,,,,,,,,,,
462,「キモいなーマジで。口くっさ。スタンミが言ってた。俺じゃないよ。スタンミが言ってた。でもくっせえ」,https://www.twitch.tv/alfrea/clip/CrypticJoyousMouseKappaWealth,,,,,,,,,,,,,,,,,,,,,
463,（らいさまNAサーバーは初めてですか？）「いや全然。NAの時はfuckが口癖だった」,https://www.twitch.tv/alfrea/clip/AnimatedAssiduousWrenchTTours-gUOppUykeDefeXCD,,,,,,,,,,,,,,,,,,,,,
